id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
730144,CA,INDIVIDUAL,< 1 year,carefusion,B,MORTGAGE,4/11/2021,4/16/2021,5/16/2021,Fully Paid,6/16/2021,926048,car,B3,60 months,Source Verified,33600,0.1418,66.44,0.1037,3100,12,3986
590494,AL,INDIVIDUAL,4 years,army fleet support,B,MORTGAGE,10/10/2021,2/11/2021,2/11/2021,Fully Paid,3/11/2021,758498,car,B5,60 months,Source Verified,65000,0.1278,64.31,0.1186,2900,39,3013
805151,LA,INDIVIDUAL,10+ years,Hilton New Orleans Riverside,B,MORTGAGE,7/11/2021,5/16/2021,12/15/2021,Fully Paid,1/15/2022,1011136,car,B3,60 months,Source Verified,93408,0.1408,195.64,0.1099,9000,41,11582
645924,PA,INDIVIDUAL,2 years,Corinthian Colleges Inc,B,MORTGAGE,1/11/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,826458,car,B3,60 months,Source Verified,102000,0.1649,231.67,0.0962,11000,29,12897
966908,SC,INDIVIDUAL,2 years,Homeland Secure IT,B,MORTGAGE,9/11/2021,9/13/2021,9/12/2021,Fully Paid,10/12/2021,1187806,car,B4,60 months,Source Verified,36000,0.1253,161.7,0.1242,7200,20,7969
630586,NC,INDIVIDUAL,3 years,Iron Mountain,B,MORTGAGE,12/10/2021,8/15/2021,1/12/2021,Fully Paid,2/12/2021,807874,car,B3,60 months,Source Verified,40000,0.0162,132.69,0.0962,6300,13,6904
744550,AL,INDIVIDUAL,4 years,Brown Lumber,B,MORTGAGE,5/11/2021,3/12/2021,2/12/2021,Fully Paid,3/12/2021,943038,car,B4,60 months,Source Verified,72000,0.0317,131.93,0.1149,6000,15,6414
629530,FL,INDIVIDUAL,6 years,Progress Energy,B,MORTGAGE,12/10/2021,12/15/2021,12/15/2021,Fully Paid,1/15/2022,806579,car,B4,60 months,Source Verified,49200,0.1234,178.44,0.0999,8400,12,10706
620010,FL,INDIVIDUAL,7 years,,B,MORTGAGE,12/10/2021,8/15/2021,8/15/2021,Fully Paid,9/15/2021,794673,car,B3,60 months,Source Verified,120000,0.0381,265.89,0.0962,18000,27,15934
984263,SC,INDIVIDUAL,9 years,BlueCross BlueShield of SC,B,MORTGAGE,10/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,1207471,car,B1,60 months,Source Verified,132000,0.1446,50.89,0.0991,2400,45,2885
615963,NV,INDIVIDUAL,10+ years,package plus printing,B,MORTGAGE,11/10/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,789832,car,B3,60 months,Source Verified,65000,0.1868,145.85,0.0962,10000,20,8439
684314,CA,INDIVIDUAL,10+ years,Los Angeles County,B,MORTGAGE,2/11/2021,5/16/2021,8/11/2021,Fully Paid,9/11/2021,873766,car,B5,60 months,Source Verified,93600,0.1379,130.79,0.1111,6000,29,6271
682541,WA,INDIVIDUAL,2 years,Favorite Associates Inc,B,MORTGAGE,3/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,871760,car,B4,60 months,Source Verified,42900,0.0783,291.78,0.1074,13500,16,15951
768643,WI,INDIVIDUAL,3 years,Diversified Tooling Innovations,B,MORTGAGE,5/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,969968,car,B3,60 months,Source Verified,24720,0,65.22,0.1099,3000,24,3912
526647,MI,INDIVIDUAL,6 years,"Progressive Heating, Cooling, & Refriger",B,MORTGAGE,6/10/2021,2/16/2021,6/15/2021,Fully Paid,7/15/2021,681283,car,B5,60 months,Source Verified,28800,0.0054,88.7,0.1186,4000,13,5322
649984,PA,INDIVIDUAL,10+ years,LSAC,B,MORTGAGE,1/11/2021,5/11/2021,4/11/2021,Fully Paid,5/11/2021,831480,car,B3,60 months,Source Verified,100000,0.0172,107.15,0.1037,5000,40,5128
671807,NV,INDIVIDUAL,1 year,Pahrump Valley air,B,MORTGAGE,2/11/2021,2/16/2021,7/12/2021,Fully Paid,8/12/2021,858783,car,B5,60 months,Source Verified,78000,0.1254,61.04,0.1111,2800,20,3162
854409,AR,INDIVIDUAL,10+ years,Walmart Stores Inc,B,MORTGAGE,8/11/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,1066652,car,B1,60 months,Source Verified,98000,0.1188,308.02,0.0999,14500,32,16776
589858,FL,INDIVIDUAL,1 year,Thompson Automotive,C,MORTGAGE,10/10/2021,5/16/2021,10/15/2021,Fully Paid,11/15/2021,757717,car,C2,60 months,Source Verified,28800,0.0833,115.34,0.1361,5000,10,6920
743347,OK,INDIVIDUAL,6 years,tulsa overhead door,C,MORTGAGE,5/11/2021,3/16/2021,8/12/2021,Fully Paid,9/12/2021,941588,car,C1,60 months,Source Verified,46800,0.0128,181.99,0.1299,8000,11,9185
578029,WV,INDIVIDUAL,3 years,Evergreen Gardens,C,MORTGAGE,9/10/2021,7/15/2021,7/11/2021,Fully Paid,8/11/2021,743229,car,C1,60 months,Source Verified,27600,0.1396,54.9,0.1323,2400,13,2650
636390,CA,INDIVIDUAL,5 years,west park elementary school,C,MORTGAGE,1/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,815259,car,C5,60 months,Source Verified,86400,0.0967,242.8,0.1372,10500,13,13122
586758,CA,INDIVIDUAL,< 1 year,Hitachi Data Systems,C,MORTGAGE,9/10/2021,5/15/2021,10/14/2021,Fully Paid,11/14/2021,753773,car,C2,60 months,Source Verified,93600,0.2094,58.82,0.1361,2550,29,3480
689092,NJ,INDIVIDUAL,10+ years,New Jersey State,C,MORTGAGE,3/11/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,879297,car,C4,60 months,Source Verified,96000,0.0934,166.79,0.138,7200,32,9050
786798,NY,INDIVIDUAL,2 years,The Dale Association,C,MORTGAGE,6/11/2021,10/11/2021,10/11/2021,Fully Paid,11/11/2021,990269,car,C5,60 months,Source Verified,42000,0.1117,47.83,0.1523,2000,30,2075
674942,OH,INDIVIDUAL,1 year,AAA/Energy Insurance Agency,C,MORTGAGE,2/11/2021,11/15/2021,11/15/2021,Fully Paid,12/15/2021,862638,car,C4,60 months,Source Verified,55680,0.2502,367.17,0.138,15850,32,21999
551232,FL,INDIVIDUAL,3 years,Nationwide Industries,C,MORTGAGE,8/10/2021,8/15/2021,8/15/2021,Fully Paid,9/15/2021,710401,car,C1,60 months,Source Verified,68196,0.2076,274.46,0.1323,12000,22,16467
669046,TX,INDIVIDUAL,6 years,Walmart Distribution,C,MORTGAGE,2/11/2021,5/15/2021,5/15/2021,Fully Paid,6/15/2021,855460,car,C2,60 months,Source Verified,59496,0.1626,255.18,0.1306,11200,30,15199
695460,CT,INDIVIDUAL,7 years,WANHO Mfg.,C,MORTGAGE,3/11/2021,4/16/2021,2/16/2021,Fully Paid,3/16/2021,886536,car,C5,60 months,Source Verified,52500,0.1376,37.38,0.1417,1600,29,2242
614818,NV,INDIVIDUAL,9 years,American Auto Air,D,MORTGAGE,11/10/2021,11/15/2021,12/15/2021,Fully Paid,1/15/2022,788393,car,D5,60 months,Source Verified,50000,0.0223,144.55,0.1557,6000,11,8672
652229,FL,INDIVIDUAL,1 year,Volt Technical Resources,D,MORTGAGE,1/11/2021,2/16/2021,1/16/2021,Fully Paid,2/16/2021,834198,car,D3,60 months,Source Verified,140820,0.0419,167.57,0.1528,7000,12,10053
660681,MN,INDIVIDUAL,5 years,valvoline instant oil change,D,MORTGAGE,1/11/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,844986,car,D3,60 months,Source Verified,28000,0.0519,215.44,0.1528,9000,13,12068
805242,TX,INDIVIDUAL,1 year,Ector County Indep.School Dist,D,MORTGAGE,7/11/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,1011238,car,D3,60 months,Source Verified,78000,0.0898,184.35,0.1649,7500,42,7604
1022153,IL,INDIVIDUAL,10+ years,Village of Stone Park,D,MORTGAGE,11/11/2021,8/14/2021,9/14/2021,Fully Paid,10/14/2021,1251139,car,D3,60 months,Source Verified,100000,0.1246,299.98,0.1727,12000,28,15554
673461,CA,INDIVIDUAL,< 1 year,WELLS FARGO,D,MORTGAGE,2/11/2021,1/16/2021,4/11/2021,Fully Paid,5/11/2021,860808,car,D5,60 months,Source Verified,46800,0.0362,379.53,0.1602,15600,14,15808
790674,WY,INDIVIDUAL,4 years,"WGPS, Inc",E,MORTGAGE,6/11/2021,5/15/2021,5/15/2021,Fully Paid,6/15/2021,994851,car,E4,60 months,Source Verified,64500,0.0415,313.21,0.1929,12000,12,18318
765780,MA,INDIVIDUAL,10+ years,"FENNESSEY PROPETIES, LLC",E,MORTGAGE,6/11/2021,8/11/2021,11/11/2021,Fully Paid,12/11/2021,966718,car,E1,60 months,Source Verified,50220,0.1252,101.56,0.1799,4000,22,4294
706365,WI,INDIVIDUAL,10+ years,rayovac,E,MORTGAGE,3/11/2021,5/14/2021,6/14/2021,Fully Paid,7/14/2021,898573,car,E3,60 months,Source Verified,36000,0.0417,124.64,0.1714,5000,5,7091
775416,CT,INDIVIDUAL,10+ years,Hamden Fire Dept.,E,MORTGAGE,6/11/2021,4/16/2021,1/15/2021,Fully Paid,2/15/2021,977669,car,E1,60 months,Source Verified,119153,0.0806,101.56,0.1799,4000,22,5900
674099,NJ,INDIVIDUAL,< 1 year,Highline Imports LLC,E,MORTGAGE,2/11/2021,5/16/2021,3/16/2021,Fully Paid,4/16/2021,861608,car,E1,60 months,Source Verified,43920,0.1571,147.19,0.164,6000,20,8832
679944,MI,INDIVIDUAL,10+ years,ALL american auto,C,MORTGAGE,3/11/2021,3/16/2021,3/16/2021,Fully Paid,4/16/2021,868604,car,C3,60 months,Source Verified,90000,0.0228,206.77,0.1343,9000,19,12406
599963,TX,INDIVIDUAL,10+ years,The Gambrinus Company,A,OWN,10/10/2021,10/15/2021,11/15/2021,Fully Paid,12/15/2021,770068,car,A3,60 months,Source Verified,79200,0.0191,128.12,0.0617,6600,18,7687
751935,AL,INDIVIDUAL,10+ years,United Methodist Church,B,OWN,5/11/2021,5/16/2021,5/16/2021,Fully Paid,6/16/2021,951457,car,B3,60 months,Source Verified,51600,0.2742,108.69,0.1099,5000,27,6505
533220,MA,INDIVIDUAL,10+ years,united states postal service,C,OWN,6/10/2021,4/16/2021,6/15/2021,Fully Paid,7/15/2021,689222,car,C2,60 months,Source Verified,50000,0.0405,48.44,0.1361,2100,21,2881
532725,CA,INDIVIDUAL,5 years,KLA-Tencor,C,OWN,6/10/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,688581,car,C1,60 months,Source Verified,67000,0.1856,137.23,0.1323,6000,33,7684
710965,MO,INDIVIDUAL,10+ years,Walmart,C,OWN,4/11/2021,2/16/2021,5/11/2021,Fully Paid,6/11/2021,903783,car,C4,60 months,Source Verified,42000,0.2046,90.35,0.138,3900,24,3945
991009,TX,INDIVIDUAL,7 years,U.S Pretrial Services,C,OWN,10/11/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,1215203,car,C4,60 months,Source Verified,100800,0.187,134.02,0.1527,5600,57,6319
668882,CA,INDIVIDUAL,5 years,Import Auto Geeks,E,OWN,3/11/2021,2/15/2021,1/15/2021,Fully Paid,2/15/2021,855255,car,E1,60 months,Source Verified,48000,0.059,302.35,0.164,12325,3,17786
709807,NY,INDIVIDUAL,3 years,valu home centers,E,OWN,3/11/2021,8/14/2021,2/14/2021,Fully Paid,3/14/2021,902476,car,E1,60 months,Source Verified,12582,0.1049,121.43,0.164,4950,12,6771
548807,WA,INDIVIDUAL,< 1 year,Holiday Retirement,E,OWN,7/10/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,707487,car,E1,60 months,Source Verified,19632,0.217,98.24,0.1645,4000,10,4422
606293,CA,INDIVIDUAL,4 years,Activated Ministries,A,RENT,11/10/2021,11/15/2021,11/15/2021,Fully Paid,12/15/2021,777782,car,A4,60 months,Source Verified,52000,0.015,142,0.0654,11200,36,8519
582724,WA,INDIVIDUAL,6 years,Associated Earth Sciences,A,RENT,9/10/2021,6/15/2021,6/15/2021,Fully Paid,7/15/2021,748842,car,A5,60 months,Source Verified,32000,0.1343,90.99,0.0788,4500,16,5470
602781,NJ,INDIVIDUAL,1 year,Sapien LLC,A,RENT,10/10/2021,5/16/2021,11/15/2021,Fully Paid,12/15/2021,773424,car,A4,60 months,Source Verified,70000,0.103,300.14,0.0654,15325,32,18008
713654,KY,INDIVIDUAL,1 year,University Hospital,B,RENT,4/11/2021,5/16/2021,4/16/2021,Fully Paid,5/16/2021,906922,car,B3,60 months,Source Verified,24100,0.0025,102.87,0.1037,4800,4,6172
733566,NY,INDIVIDUAL,1 year,Carelli construction co,B,RENT,4/11/2021,3/13/2021,4/13/2021,Fully Paid,5/13/2021,929945,car,B3,60 months,Source Verified,84000,0.1779,160.73,0.1037,7500,23,8769
756153,NC,INDIVIDUAL,10+ years,Guy M Turner,B,RENT,5/11/2021,11/11/2021,11/11/2021,Fully Paid,12/11/2021,956066,car,B2,60 months,Source Verified,66000,0.2769,28.01,0.1059,1300,42,1367
677398,GA,INDIVIDUAL,4 years,HealthPort,B,RENT,2/11/2021,9/13/2021,7/12/2021,Fully Paid,8/12/2021,865482,car,B2,60 months,Source Verified,32140.8,0.0855,254.97,0.1,12000,11,13439
617362,FL,INDIVIDUAL,4 years,"School Investment Properties, inc.",B,RENT,11/10/2021,11/15/2021,12/15/2021,Fully Paid,1/15/2022,791506,car,B5,60 months,Source Verified,45000,0.1901,107.13,0.1036,5000,16,6427
716830,VA,INDIVIDUAL,9 years,IMC,B,RENT,4/11/2021,5/11/2021,5/11/2021,Fully Paid,6/11/2021,910826,car,B5,60 months,Source Verified,62500,0.0962,261.57,0.1111,12000,22,12113
547607,NY,INDIVIDUAL,< 1 year,Sail at Ferncliff Manor,B,RENT,7/10/2021,4/15/2021,5/15/2021,Fully Paid,6/15/2021,706112,car,B1,60 months,Source Verified,40000,0.0492,139.33,0.1038,6500,7,8284
705357,AZ,INDIVIDUAL,< 1 year,PayPal,B,RENT,3/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,897433,car,B3,60 months,Source Verified,26928,0.1047,192.87,0.1037,9000,5,11572
663059,NC,INDIVIDUAL,3 years,Rugby Middle School,B,RENT,2/11/2021,2/16/2021,1/16/2021,Fully Paid,2/16/2021,847889,car,B3,60 months,Source Verified,38000,0.1702,107.15,0.1037,5000,27,6429
726890,FL,INDIVIDUAL,< 1 year,Aerospace Technolgies Group,B,RENT,4/11/2021,5/16/2021,7/15/2021,Fully Paid,8/15/2021,922361,car,B2,60 months,Source Verified,48000,0.0928,106.24,0.1,5000,10,6333
965311,NY,INDIVIDUAL,< 1 year,DCMO Boces,B,RENT,9/11/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,1186334,car,B4,60 months,Source Verified,36960,0.161,94.33,0.1242,4200,22,4686
572804,UT,INDIVIDUAL,2 years,Sundance Institute,B,RENT,9/10/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,736802,car,B2,60 months,Source Verified,63996,0.1039,163.76,0.1075,7575,14,8996
523313,PA,INDIVIDUAL,5 years,Printmail Systems,B,RENT,6/10/2021,7/15/2021,7/15/2021,Fully Paid,8/15/2021,677053,car,B5,60 months,Source Verified,40000,0.0125,199.57,0.1186,9000,10,11981
581150,FL,INDIVIDUAL,2 years,Best Buy,C,RENT,9/10/2021,5/15/2021,6/15/2021,Fully Paid,7/15/2021,736157,car,C3,60 months,Source Verified,22800,0.0484,83.73,0.1398,3600,4,4879
707054,MD,INDIVIDUAL,3 years,founding farmers,C,RENT,3/11/2021,4/16/2021,9/12/2021,Fully Paid,10/12/2021,899357,car,C1,60 months,Source Verified,48000,0.0947,397.58,0.1268,17600,14,20294
744143,CA,INDIVIDUAL,4 years,Chapman Medical Center,C,RENT,5/11/2021,4/16/2021,3/16/2021,Fully Paid,4/16/2021,942573,car,C1,60 months,Source Verified,36000,0.1003,159.24,0.1299,7000,20,9552
549570,GA,INDIVIDUAL,5 years,CH2M Hill,C,RENT,7/10/2021,10/14/2021,3/14/2021,Fully Paid,4/14/2021,708445,car,C2,60 months,Source Verified,92400,0.2014,202.99,0.1361,8800,29,11851
561670,TX,INDIVIDUAL,< 1 year,Convergys Corporation,C,RENT,8/10/2021,5/12/2021,5/12/2021,Fully Paid,6/12/2021,722817,car,C1,60 months,Source Verified,12000,0.011,80.05,0.1323,3500,5,4179
557170,WA,INDIVIDUAL,2 years,Regence,C,RENT,8/10/2021,5/11/2021,5/11/2021,Fully Paid,6/11/2021,717381,car,C3,60 months,Source Verified,36320,0.0225,232.58,0.1398,10000,7,10804
728090,WI,INDIVIDUAL,8 years,zion lutheran school,C,RENT,4/11/2021,2/12/2021,2/12/2021,Fully Paid,3/12/2021,923687,car,C1,60 months,Source Verified,45600,0.1121,90.36,0.1268,4000,24,4362
631535,NY,INDIVIDUAL,< 1 year,Skanska USA,C,RENT,2/11/2021,3/15/2021,3/15/2021,Fully Paid,4/15/2021,809026,car,C4,60 months,Source Verified,43000,0.0728,162.16,0.138,7000,7,9606
1006327,FL,INDIVIDUAL,1 year,Sprint,C,RENT,11/11/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,1232732,car,C1,60 months,Source Verified,37200,0.1816,103.53,0.1349,4500,27,5570
730742,CA,INDIVIDUAL,10+ years,US postal service,C,RENT,4/11/2021,2/14/2021,3/14/2021,Fully Paid,4/14/2021,926737,car,C1,60 months,Source Verified,56000,0.1136,158.13,0.1268,7000,19,8955
737767,CA,INDIVIDUAL,10+ years,University of California San Francisco,C,RENT,5/11/2021,4/16/2021,1/15/2021,Fully Paid,2/15/2021,935010,car,C5,60 months,Source Verified,36960,0.1844,257.05,0.1523,10750,28,15042
755405,IL,INDIVIDUAL,2 years,Realty Executives Success,C,RENT,5/11/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,955209,car,C4,60 months,Source Verified,24600,0.1015,151.56,0.1479,6400,4,7292
821741,MA,INDIVIDUAL,2 years,The Providence Plan,C,RENT,7/11/2021,3/16/2021,2/14/2021,Fully Paid,3/14/2021,1030123,car,C2,60 months,Source Verified,60000,0.1524,144.36,0.1349,6275,24,7991
557487,MA,INDIVIDUAL,< 1 year,RCS Learning Center,C,RENT,8/10/2021,1/15/2021,1/15/2021,Fully Paid,2/15/2021,717766,car,C1,60 months,Source Verified,36500,0.0041,128.08,0.1323,5600,20,7649
548396,NJ,INDIVIDUAL,4 years,pinto brothers disposal,D,RENT,7/10/2021,2/15/2021,10/10/2021,Fully Paid,11/10/2021,707009,car,D5,60 months,Source Verified,52000,0.0215,97.96,0.1632,4000,12,4108
590946,CA,INDIVIDUAL,9 years,aris inc,D,RENT,10/10/2021,3/13/2021,11/11/2021,Fully Paid,12/11/2021,759025,car,D2,60 months,Source Verified,69600,0.0488,215.11,0.1521,9000,8,10394
870820,NV,INDIVIDUAL,< 1 year,OutletPC,D,RENT,9/11/2021,10/15/2021,10/15/2021,Fully Paid,11/15/2021,1084848,car,D4,60 months,Source Verified,24000,0.1245,163.64,0.1689,6600,4,9680
747991,TX,INDIVIDUAL,5 years,Burton Hydro-Vac Services,D,RENT,5/11/2021,7/13/2021,6/13/2021,Fully Paid,7/13/2021,946993,car,D4,60 months,Source Verified,14000,0.03,86.78,0.1689,3500,8,4555
704079,PA,INDIVIDUAL,1 year,first student bus co.,D,RENT,3/11/2021,8/15/2021,9/15/2021,Fully Paid,10/15/2021,896091,car,D2,60 months,Source Verified,57000,0.1535,237.43,0.1491,10000,28,14166
616771,FL,INDIVIDUAL,1 year,Phoenix East Aviation,D,RENT,11/10/2021,2/14/2021,8/11/2021,Fully Paid,9/11/2021,790795,car,D4,60 months,Source Verified,16800,0.175,93.2,0.152,3900,5,4324
651738,AZ,INDIVIDUAL,3 years,United States Air Force,D,RENT,1/11/2021,3/16/2021,3/12/2021,Fully Paid,4/12/2021,833662,car,D2,60 months,Source Verified,34800,0.2117,59.36,0.1491,2500,21,2901
878091,PA,INDIVIDUAL,1 year,Goodshepered,D,RENT,9/11/2021,7/15/2021,6/15/2021,Fully Paid,7/15/2021,1092849,car,D3,60 months,Source Verified,45600,0.2374,71.28,0.1649,2900,16,4191
533859,MA,INDIVIDUAL,2 years,WPI,D,RENT,6/10/2021,4/16/2021,9/13/2021,Fully Paid,10/13/2021,690035,car,D3,60 months,Source Verified,21600,0.1222,173.49,0.1558,7200,22,9894
1008369,LA,INDIVIDUAL,5 years,Jefferson Parish Public Schools,D,RENT,11/11/2021,5/16/2021,4/12/2021,Fully Paid,5/12/2021,1234849,car,D4,60 months,Source Verified,82400,0.1583,251.03,0.1758,9975,63,10540
722587,IL,INDIVIDUAL,7 years,Leapfrog Online,D,RENT,4/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,917435,car,D5,60 months,Source Verified,100000,0.0152,121.65,0.1602,5000,7,7298
761715,NY,INDIVIDUAL,< 1 year,The Blackstone Group,D,RENT,5/11/2021,12/15/2021,12/15/2021,Fully Paid,1/15/2022,962190,car,D2,60 months,Source Verified,60000,0.1158,167.76,0.1599,6900,18,10032
565302,CO,INDIVIDUAL,1 year,Exempla Health Care,D,RENT,8/10/2021,9/13/2021,9/13/2021,Fully Paid,10/13/2021,727315,car,D4,60 months,Source Verified,72000,0.226,97.17,0.1595,4000,17,5484
711322,TX,INDIVIDUAL,5 years,"p b & m shekel, inc",D,RENT,3/11/2021,5/16/2021,4/15/2021,Fully Paid,5/15/2021,904215,car,D3,60 months,Source Verified,42000,0.052,229.8,0.1528,9600,21,13188
586933,IL,INDIVIDUAL,1 year,Kona Grill,D,RENT,9/10/2021,5/16/2021,10/15/2021,Fully Paid,11/15/2021,753990,car,D5,60 months,Source Verified,35000,0.1245,146.94,0.1632,6000,11,8816
535504,PA,INDIVIDUAL,2 years,Veterans of Foreign Wars,E,RENT,6/10/2021,5/16/2021,7/14/2021,Fully Paid,8/14/2021,691944,car,E1,60 months,Source Verified,61543.2,0.048,122.79,0.1645,5000,11,7244
691788,NM,INDIVIDUAL,2 years,US Air Force,E,RENT,3/11/2021,9/15/2021,3/14/2021,Fully Paid,4/14/2021,882405,car,E3,60 months,Source Verified,36000,0.1707,149.57,0.1714,6000,9,8405
718201,CA,INDIVIDUAL,< 1 year,Coast BMW Nissan,E,RENT,4/11/2021,3/16/2021,9/14/2021,Fully Paid,10/14/2021,912381,car,E2,60 months,Source Verified,24000,0.225,86.56,0.1677,3500,5,4984
593249,VA,INDIVIDUAL,1 year,Shentel,E,RENT,10/10/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,761837,car,E1,60 months,Source Verified,31200,0.1038,88.41,0.1645,3600,8,5095
583228,TX,INDIVIDUAL,1 year,Pest Bear,E,RENT,9/10/2021,5/16/2021,10/15/2021,Fully Paid,11/15/2021,749467,car,E1,60 months,Source Verified,33000,0.0327,171.91,0.1645,7000,12,10314
741966,CA,INDIVIDUAL,10+ years,"Sunny Sports, Inc",E,RENT,5/11/2021,1/14/2021,4/12/2021,Fully Paid,5/12/2021,939967,car,E1,60 months,Source Verified,51600,0.0893,253.88,0.1799,10000,14,11559
572356,CA,INDIVIDUAL,6 years,Catalina Conservancy,E,RENT,8/10/2021,5/16/2021,9/15/2021,Fully Paid,10/15/2021,736213,car,E1,60 months,Source Verified,49920,0.0231,164.54,0.1645,6700,18,9872
682866,WI,INDIVIDUAL,< 1 year,"TeamSoft, Inc",E,RENT,2/11/2021,11/15/2021,4/11/2021,Fully Paid,5/11/2021,872121,car,E1,60 months,Source Verified,78000,0.0982,392.5,0.164,16000,19,16219
726681,OH,INDIVIDUAL,< 1 year,chambrel at montrose,E,RENT,4/11/2021,5/16/2021,5/16/2021,Fully Paid,6/16/2021,922112,car,E2,60 months,Source Verified,32000,0.0244,49.46,0.1677,2000,8,2967
682554,MA,INDIVIDUAL,4 years,Town of Medway MA.DPS,E,RENT,2/11/2021,9/15/2021,9/15/2021,Fully Paid,10/15/2021,871773,car,E2,60 months,Source Verified,42000,0.1089,178.05,0.1677,7200,12,10376
570623,FL,INDIVIDUAL,< 1 year,FLORIDA DENTAL AND DENTURE CENTER,E,RENT,8/10/2021,7/15/2021,5/15/2021,Fully Paid,6/15/2021,734012,car,E2,60 months,Source Verified,25200,0.1405,118.83,0.1682,4800,10,7157
713564,AR,INDIVIDUAL,4 years,Cornerstone Physician Staffing,E,RENT,4/11/2021,5/16/2021,4/16/2021,Fully Paid,5/16/2021,906814,car,E5,60 months,Source Verified,140000,0.1065,455.91,0.1788,18000,20,27354
708331,SC,INDIVIDUAL,6 years,Bath & Body Works,F,RENT,3/11/2021,9/12/2021,9/12/2021,Fully Paid,10/12/2021,900812,car,F3,60 months,Source Verified,12000,0.167,59.66,0.1899,2300,8,2865
776809,MD,INDIVIDUAL,3 years,Hilton Baltimore,F,RENT,6/11/2021,5/13/2021,2/13/2021,Fully Paid,3/13/2021,979216,car,F1,60 months,Source Verified,40000,0.0351,122.52,0.2025,4600,7,5994
534506,MA,INDIVIDUAL,4 years,Mount Holyoke College,E,RENT,6/10/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,690793,car,E1,60 months,Source Verified,33600,0.0113,147.35,0.1645,6000,11,8535
588789,AZ,INDIVIDUAL,4 years,EyeMasters,B,MORTGAGE,9/10/2021,10/15/2021,1/14/2021,Fully Paid,2/14/2021,756423,car,B4,60 months,Source Verified,51000,0.1758,241.87,0.1149,11000,26,13983
691545,AR,INDIVIDUAL,9 years,Logoworks,B,MORTGAGE,3/11/2021,2/16/2021,1/16/2021,Fully Paid,2/16/2021,882135,car,B4,60 months,Source Verified,49992,0.1839,64.84,0.1074,3000,23,3889
662888,WA,INDIVIDUAL,5 years,SCC,B,MORTGAGE,2/11/2021,4/15/2021,4/15/2021,Fully Paid,5/15/2021,847697,car,B3,60 months,Source Verified,90000,0.1283,128.58,0.1037,6000,39,7674
698333,PA,INDIVIDUAL,1 year,APS HealthCare,F,MORTGAGE,3/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,889766,car,F3,60 months,Source Verified,87192,0.1299,311.23,0.1899,12000,15,16175
690464,CA,INDIVIDUAL,3 years,Kaiser Foundation Health Plan,B,RENT,3/11/2021,3/13/2021,9/11/2021,Fully Paid,10/11/2021,880886,car,B3,60 months,Source Verified,77000,0.1978,150.01,0.1037,7000,30,7351
874534,NY,INDIVIDUAL,10+ years,laborers local  #91,D,RENT,9/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1089020,car,D4,60 months,Source Verified,79968,0.1336,417.75,0.1758,16600,19,23441
872530,CA,INDIVIDUAL,7 years,ALPHA MATERIALS INC.,D,RENT,9/11/2021,11/13/2021,5/13/2021,Fully Paid,6/13/2021,1086728,car,D3,60 months,Source Verified,57600,0.1038,324.45,0.1649,13200,15,16422
717580,AZ,INDIVIDUAL,7 years,Power Toyota,A,MORTGAGE,4/11/2021,4/15/2021,11/14/2021,Charged Off,12/14/2021,911672,car,A4,60 months,Verified,60000,0.1044,99.7,0.0729,5000,15,4510
